"","lat","lon"
"178",35.7795897,-78.6381787
"179",44.3667876,-100.3537522
"180",40.4172871,-82.907123
"181",19.7122732,-98.9683073
"182",38.9071923,-77.0368707
"183",42.3600825,-71.0588801
"184",33.7748275,-84.2963123
"185",40.7127753,-74.0059728
"186",42.5678534,-83.373339
"187",39.768403,-86.158068
"188",30.4382559,-84.2807329
"189",41.085652,-73.8584684
"190",40.7127753,-74.0059728
"191",41.6032207,-73.087749
"192",17.0731842,-96.7265889
"193",22.1564699,-100.9855409
"194",27.6648274,-81.5157535
"195",30.267153,-97.7430608
"196",39.5744309,-106.0975203
"197",36.1699412,-115.1398296
"198",33.7489954,-84.3879824
"199",43.653226,-79.3831843
"200",32.1656221,-82.9000751
"201",33.7489954,-84.3879824
"202",48.1351253,11.5819805
"203",46.729553,-94.6858998
"204",38.966673,-94.6169012
"205",39.7392358,-104.990251
"206",41.673642,-88.0017261
"207",40.7127753,-74.0059728
"208",41.8239891,-71.4128343
"209",-25.2637399,-57.575926
"210",41.8781136,-87.6297982
"211",33.7489954,-84.3879824
"212",39.6837226,-75.7496572
"213",38.6270025,-90.1994042
"214",39.4142688,-77.4105409
"215",37.5407246,-77.4360481
"216",33.7489954,-84.3879824
"217",20.6596988,-103.3496092
"218",39.9611755,-82.9987942
"219",35.7595731,-79.0192997
"220",41.8781136,-87.6297982
"221",22.2768755,-97.8331049
"222",22.2331041,-97.861099
"223",38.9071923,-77.0368707
"224",-27.4697707,153.0251235
"225",39.1031182,-84.5120196
"226",21.1250077,-101.6859605
"227",38.9071923,-77.0368707
"228",41.8781136,-87.6297982
"229",29.0729673,-110.9559192
"230",40.5939636,-74.6049061
"231",27.6648274,-81.5157535
"232",38.9071923,-77.0368707
"233",39.1434406,-77.2013705
"234",19.3437444,-99.1561883
"235",40.7878788,-74.0143064
"236",42.9275277,-83.6299518
"237",39.1031182,-84.5120196
"238",21.5041651,-104.8945887
"239",40.813616,-96.7025955
"240",40.7607793,-111.8910474
"241",38.9071923,-77.0368707
"242",38.8816208,-77.0909809
"243",39.2903848,-76.6121893
"244",39.165325,-86.5263857
"245",42.7509332,-83.0576156
"246",20.6596988,-103.3496092
"247",40.0583238,-74.4056612
"248",38.9108408,-94.3821724
"249",20.6596988,-103.3496092
"250",51.5073509,-0.1277583
"251",40.2276709,-74.0381143
"252",34.502587,-84.9510542
"253",42.4974085,-82.8963604
"254",36.0726354,-79.7919754
"255",44.3148443,-85.6023643
"256",22.1564699,-100.9855409
"257",42.680588,-83.1338214
"258",36.1626638,-86.7816016
"259",38.882334,-77.1710914
"260",55.070859,-3.60512
"261",42.5921924,-83.336188
"262",39.768403,-86.158068
