"","lat","lon"
"178",29.7604267,-95.3698028
"179",38.9071923,-77.0368707
"180",41.1575566,-81.2420473
"181",38.7881062,-90.4974359
"182",38.9012225,-77.2652604
"183",34.1425078,-118.255075
"184",40.5852602,-105.084423
"185",29.7604267,-95.3698028
"186",34.1014873,-84.5193754
"187",38.9071923,-77.0368707
"188",33.7489954,-84.3879824
"189",39.9611755,-82.9987942
"190",40.2731911,-76.8867008
"191",38.9071923,-77.0368707
"192",42.3600825,-71.0588801
"193",59.9138688,10.7522454
"194",43.2557206,-79.8711024
"195",52.3555177,-1.1743197
"196",40.2731911,-76.8867008
"197",37.6624312,-121.8746789
"198",38.440429,-122.7140548
"199",41.8781136,-87.6297982
"200",29.483264,-98.466836
"201",36.025609,-78.9853813
"202",26.1669711,-80.256595
"203",40.4406248,-79.9958864
"204",41.6611277,-91.5301683
"205",33.7489954,-84.3879824
"206",43.2122851,-77.4299939
"207",37.6871761,-97.330053
"208",37.6871761,-97.330053
"209",32.2226066,-110.9747108
"210",32.2226066,-110.9747108
"211",46.729553,-94.6858998
"212",38.9071923,-77.0368707
"213",38.9071923,-77.0368707
"214",38.9071923,-77.0368707
"215",39.7392358,-104.990251
"216",40.8256536,-73.2026138
"217",35.0768141,-80.6692352
"218",36.2942722,-82.4734787
"219",38.6270025,-90.1994042
"220",40.0010204,-75.8069082
"221",41.8781136,-87.6297982
"222",33.2098407,-87.5691735
"223",36.778261,-119.4179324
"224",38.6270025,-90.1994042
"225",38.6270025,-90.1994042
"226",41.8781136,-87.6297982
"227",31.9685988,-99.9018131
"228",39.9611755,-82.9987942
"229",38.9071923,-77.0368707
"230",51.5073509,-0.1277583
"231",42.3600825,-71.0588801
"232",42.732535,-84.5555347
"233",32.7078751,-96.9209135
"234",41.8781136,-87.6297982
"235",37.2089572,-93.2922989
"236",37.6871761,-97.330053
"237",39.0839973,-77.1527578
"238",40.0992294,-83.1140771
"239",39.9525839,-75.1652215
"240",39.7392358,-104.990251
"241",40.4172871,-82.907123
"242",42.4072107,-71.3824374
"243",26.9342246,-80.0942087
"244",32.715738,-117.1610838
"245",41.0339862,-73.7629097
"246",41.308274,-72.9278835
"247",41.9304373,2.2544335
"248",32.0808989,-81.091203
"249",33.7489954,-84.3879824
"250",39.5500507,-105.7820674
"251",38.8816208,-77.0909809
"252",39.8422093,-75.1969346
"253",39.0457549,-76.6412712
"254",40.7127753,-74.0059728
"255",39.0839973,-77.1527578
"256",45.4895636,-73.8205567
"257",38.9071923,-77.0368707
"258",34.2745833,-81.6187178
"259",38.9071923,-77.0368707
"260",49.3199816,-123.0724139
"261",33.7489954,-84.3879824
"262",43.7844397,-88.7878678
"263",42.3600825,-71.0588801
"264",30.6953657,-88.0398912
"265",29.6516344,-82.3248262
"266",32.482361,-96.9944489
